"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZR2.00599MTL728","MTL","metal: lead","999","1330","1360","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL729","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL730","MTL","metal: lead","999","1625","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL731","MTL","metal: lead","999","1625","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL732","MTL","metal: lead","999","1650","1725","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL733","MTL","metal: lead","999","1650","1725","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL734","MTL","metal: lead","999","1689","1689","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL735","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL736","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL737","MTL","metal: lead","999","1659","1659","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL738","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL739","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL740","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL742","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL743","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL744","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL745","MTL","metal: lead","999","1500","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL746","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL747","MTL","metal: lead","999","1700","1800","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL748","MTL","metal: lead","999","1550","1650","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL749","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL750","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL751","MTL","metal: lead","999","1724","1800","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL752","MTL","metal: lead","999","1750","1850","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL754","MTL","metal: lead","999","1700","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL755","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL756","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL757","MTL","metal: lead","999","1670","1800","Communication & Exchange","Exchange, product quality guarantee: meat.",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL758","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL760","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL761","MTL","metal: lead","999","1750","1850","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL762","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL763","MTL","metal: lead","999","1575","1650","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL764","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL765","MTL","metal: lead","999","1700","1800","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL766","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL767","MTL","metal: lead","999","1700","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL768","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL769","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL770","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL771","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL772","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL773","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL774","MTL","metal: lead","999","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL775","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL776","MTL","metal: lead","999","1550","1650","Communication & Exchange","Exchange, product quality guarantee: Belgium textile",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL777","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL778","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL779","MTL","metal: lead","999","1700","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL783","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL784","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL785","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL786","MTL","metal: lead","999","1700","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL787","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL793","MTL","metal: lead","999","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL865","MTL","metal: lead","999","1914","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: lead"
"NZR2.00599MTL991","MTL","metal: lead","999","1875","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: lead"
"NZR2.00616MTL003","MTL","metal: lead","999","1700","1900","Personal Artefacts & Clothing","Personal accessories",NULL,NULL,NULL,"metal: lead"
"NZR2.00635MTL001","MTL","metal: lead","999","1715","1715","Communication & Exchange","Exchange, profane: unspecified token",NULL,NULL,NULL,"metal: lead"
"NZR2.00635MTL003","MTL","metal: lead","999","1700","1900","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.00635MTL006","MTL","metal: lead","999","1700","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.00635MTL007","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.00751MTL001","MTL","metal: lead","999","1500","1937","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.00850MTL047","MTL","metal: lead","999","1700","1850","Communication & Exchange","Exchange, product quality guarantee: meat.",NULL,NULL,NULL,"metal: lead"
"NZR2.00850MTL049","MTL","metal: lead","999","1600","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00850MTL050","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00850MTL051","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.00999MTL002","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.00999MTL003","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.00999MTL004","MTL","metal: lead","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.00999MTL006","MTL","metal: lead","999","1800","1900","Communication & Exchange","Exchange, product specification or quality guarantee: general",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL010","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL011","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL012","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL013","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL017","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL026","MTL","metal: lead","999","1586","1586","Communication & Exchange","Exchange, financial: pseudo monetary. Evenings meal token",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL029","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL042","MTL","metal: lead","999","1639","1800","Communication & Exchange","Exchange, product quality guarantee: meat.",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL043","MTL","metal: lead","999","1750","1850","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL062","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL063","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01001MTL064","MTL","metal: lead","999","1600","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL023","MTL","metal: lead","999","1847","1937","Communication & Exchange","Exchange, sealing: seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL024","MTL","metal: lead","999","1850","1937","Communication & Exchange","Exchange, sealing: seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL027","MTL","metal: lead","999","1900","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL031","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL032","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL044","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL048","MTL","metal: lead","999","1500","1937","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL069","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL070","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01002MTL071","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL021","MTL","metal: lead","999","1330","1360","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL022","MTL","metal: lead","999","1875","1937","Communication & Exchange","Exchange, product specification or quality guarantee: general",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL023","MTL","metal: lead","999","1850","1937","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL026","MTL","metal: lead","999","1875","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL027","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL028","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL029","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL030","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL040","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL045","MTL","metal: lead","999","1800","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL048","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL050","MTL","metal: lead","999","1900","2000","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL051","MTL","metal: lead","999","1500","1937","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.01003MTL052","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL011","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL012","MTL","metal: lead","999","1875","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL013","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL014","MTL","metal: lead","999","1875","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL021","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL037","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL038","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL040","MTL","metal: lead","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL043","MTL","metal: lead","999","1800","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL044","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL045","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL046","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01004MTL047","MTL","metal: lead","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL048","MTL","metal: lead","999","1500","1900","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL049","MTL","metal: lead","999","1900","1937","Communication & Exchange","Exchange, sealing: seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL050","MTL","metal: lead","999","1625","1725","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL051","MTL","metal: lead","999","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL052","MTL","metal: lead","999","1850","1937","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL053","MTL","metal: lead","999","1902","1937","Communication & Exchange","Exchange, sealing: seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL054","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL055","MTL","metal: lead","999","1500","1800","Games & Recreation","Gaming attributes",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL057","MTL","metal: lead","999","1900","1937","Personal Artefacts & Clothing","Personal care: skin care and cosmetics",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL065","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL071","MTL","metal: lead","999","1850","1925","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL091","MTL","metal: lead","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL094","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL095","MTL","metal: lead","999","1700","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL096","MTL","metal: lead","999","1875","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL101","MTL","metal: lead","999","1500","1937","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL108","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL112","MTL","metal: lead","999","1700","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL118","MTL","metal: lead","999","1500","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL119","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL120","MTL","metal: lead","999","1750","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL147","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL149","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL151","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL152","MTL","metal: lead","999","1800","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL153","MTL","metal: lead","999","1700","1937","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL155","MTL","metal: lead","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL161","MTL","metal: lead","999","1900","1937","Communication & Exchange","Exchange, product specification or quality guarantee: general",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL162","MTL","metal: lead","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL163","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL164","MTL","metal: lead","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL165","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL166","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL167","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL168","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01005MTL170","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL029","MTL","metal: lead","999","1600","1800","Games & Recreation","Music: aerophone",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL038","MTL","metal: lead","999","1700","1900","Personal Artefacts & Clothing","Footwear",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL046","MTL","metal: lead","999","1600","1700","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL047","MTL","metal: lead","999","1900","1937","Communication & Exchange","Exchange, sealing: seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL048","MTL","metal: lead","999","1700","1850","Communication & Exchange","Exchange, product quality guarantee: meat.",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL049","MTL","metal: lead","999","1700","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL050","MTL","metal: lead","999","1700","1850","Communication & Exchange","Exchange, product quality guarantee: meat.",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL065","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL066","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL080","MTL","metal: lead","999","1850","1937","Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL082","MTL","metal: lead","999","1700","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL086","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL088","MTL","metal: lead","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL104","MTL","metal: lead","999","1550","1700","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL117","MTL","metal: lead","999","1914","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL137","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL138","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01006MTL140","MTL","metal: lead","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01007MTL011","MTL","metal: lead","999","1875","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01007MTL017","MTL","metal: lead","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01007MTL020","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL012","MTL","metal: lead","999","1700","1900","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL015","MTL","metal: lead","999","1850","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL017","MTL","metal: lead","999","1550","1850","Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL022","MTL","metal: lead","999","1550","1650","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL027","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL033","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01008MTL034","MTL","metal: lead","999","1450","1525","Communication & Exchange","Exchange, financial: pseudo monetary. Token for the poor",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL008","MTL","metal: lead","999","1500","1900","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL009","MTL","metal: lead","999","1724","1800","Communication & Exchange","Exchange, product quality guarantee: English textile",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL010","MTL","metal: lead","999","1675","1725","Communication & Exchange","Exchange, financial: taxes. Token and seal",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL011","MTL","metal: lead","999","1500","1900","Science & Technology","Measuring: weight",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL014","MTL","metal: lead","999","1875","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL027","MTL","metal: lead","999","1500","1937","Not classified",NULL,NULL,NULL,NULL,"metal: lead"
"NZR2.01009MTL031","MTL","metal: lead","999","1500","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: lead"
